,carat,cut,color,clarity,depth,table,x,y,z,volume,price_predicted
4361,0.42,5,5,6,61.6,56.0,4.85,4.83,2.98,69.80799,1359.248227024369
4362,1.0,2,3,3,64.9,56.0,6.24,6.31,4.07,160.25380800000002,3996.7908454040307
4363,0.7,5,5,5,61.2,58.0,5.7,5.73,3.5,114.3135,3209.684217375495
4364,0.3,5,7,4,61.0,55.0,4.36,4.33,2.65,50.02882,665.0820921727077
4365,0.4,4,7,4,62.5,59.0,4.72,4.66,2.93,64.445936,1084.821826757373
4366,0.32,2,7,3,63.3,57.0,4.37,4.38,2.77,53.019462,613.76755573621
4367,0.71,3,5,2,63.2,57.0,5.66,5.7,3.59,115.82057999999999,2063.3364348704276
4368,0.3,4,7,5,60.7,58.0,4.34,4.36,2.64,49.955136,728.5606923723009
4369,0.77,5,5,3,61.7,56.0,5.85,5.91,3.63,125.50180499999998,3000.2285183898507
4370,1.08,4,3,4,62.4,58.0,6.56,6.49,4.07,173.277808,5655.56361559255
4371,0.5,2,7,2,63.4,59.0,5.0,5.03,3.18,79.977,1101.3959648211492
4372,0.57,5,6,5,61.4,57.0,5.32,5.37,3.28,93.704352,2288.439083405017
4373,0.73,2,6,4,64.2,54.0,5.68,5.72,3.66,118.91193599999998,3048.9327745530863
4374,0.3,5,3,8,62.1,55.0,4.3,4.27,2.66,48.840259999999994,716.9073340418765
4375,0.71,5,3,2,59.4,57.0,5.87,5.81,3.47,118.343309,1885.5930894987084
4376,0.32,4,5,4,59.4,58.0,4.48,4.44,2.65,52.71168000000001,653.6882042339769
4377,0.23,2,4,6,63.8,56.0,3.94,3.9,2.5,38.415,417.91384669605947
4378,0.7,5,6,4,61.9,58.0,5.7,5.73,3.54,115.61994,3106.9864047684073
4379,0.7,2,3,3,63.8,58.0,5.66,5.59,3.59,113.58544599999999,2057.6377948657773
4380,0.54,5,4,6,60.6,56.0,5.26,5.27,3.19,88.427438,1981.2600772131505
4381,0.3,4,2,5,61.6,61.0,4.28,4.23,2.62,47.43352800000001,494.9086818163188
4382,0.71,3,6,4,61.6,56.0,5.74,5.81,3.56,118.72386399999999,3061.119011336284
4383,1.5,2,2,3,62.9,60.0,7.12,7.16,4.49,228.89660800000001,7258.146513696295
4384,1.12,4,5,5,61.8,59.0,6.75,6.65,4.14,185.83425,8183.13166270547
4385,0.31,5,7,4,60.8,56.0,4.39,4.42,2.68,52.00218399999999,708.9226775716782
4386,0.7,2,2,3,63.5,59.0,5.62,5.65,3.58,113.67574000000002,1830.1915243970643
4387,1.01,5,4,6,60.9,56.0,6.51,6.55,3.98,169.70918999999998,6917.7097021931095
4388,0.32,3,7,3,63.1,57.0,4.38,4.37,2.76,52.828056,633.0218939229673
4389,1.63,5,3,4,62.4,55.0,7.53,7.57,4.71,268.479891,12771.60327976652
4390,0.72,5,6,4,61.1,56.0,5.78,5.81,3.54,118.87957200000001,3228.8156816334263
4391,0.39,5,2,4,60.8,56.0,4.72,4.75,2.88,64.5696,745.0704307586344
4392,0.3,3,4,3,61.0,58.0,4.3,4.32,2.63,48.85488,464.6935771604854
4393,1.22,3,1,2,62.2,60.0,6.77,6.89,4.25,198.24252499999997,3742.093354982768
4394,0.57,5,6,4,61.6,56.0,5.38,5.33,3.3,94.62881999999999,2095.5067896407936
4395,2.03,4,2,3,59.9,58.0,8.23,8.21,4.92,332.43603600000006,14378.467612587328
4396,0.54,5,4,3,61.7,55.0,5.24,5.27,3.24,89.471952,1456.2664121394707
4397,0.72,5,3,5,61.6,55.0,5.76,5.8,3.56,118.93248000000001,2959.4381849601946
4398,0.44,3,6,6,59.6,59.0,4.98,4.99,2.97,73.80509400000003,1496.2341484081846
4399,0.3,5,4,8,61.6,56.0,4.34,4.36,2.68,50.712032,811.5574939641316
4400,2.01,3,2,5,62.9,59.0,7.94,8.03,5.02,320.06616399999996,17127.487048580417
4401,0.3,5,6,4,62.3,56.0,4.28,4.32,2.68,49.55212800000001,638.2658631272684
4402,0.31,5,4,7,61.2,56.0,4.34,4.38,2.67,50.754563999999995,769.6822352391972
4403,0.5,4,5,3,62.5,59.0,5.03,4.99,3.13,78.562061,1256.738536646517
4404,0.36,5,7,3,60.3,56.0,4.61,4.65,2.79,59.807835000000004,794.7814536596959
4405,0.5,5,3,5,62.6,53.0,5.09,5.14,3.2,83.72032,1500.176629274996
4406,0.33,3,2,6,61.6,57.0,4.43,4.45,2.73,53.817855,634.1269645327076
4407,0.97,3,4,7,61.9,54.0,6.33,6.36,3.93,158.217084,6282.996550151732
4408,0.31,5,5,8,62.0,55.0,4.37,4.41,2.72,52.419024000000014,914.4596610144541
4409,0.31,4,3,5,62.4,58.0,4.34,4.28,2.69,49.967287999999996,599.4039726202047
4410,1.51,3,1,4,61.0,58.0,7.35,7.41,4.5,245.08575,7686.995971685294
4411,0.32,2,2,4,63.2,56.0,4.32,4.38,2.75,52.034400000000005,480.29745719597946
4412,1.43,3,1,4,62.8,56.0,7.13,7.19,4.5,230.69115000000002,6890.82589490936
4413,1.0,3,4,4,62.9,56.0,6.27,6.42,3.99,160.611066,5045.4754471064025
4414,1.32,5,4,2,62.9,57.0,6.98,6.94,4.38,212.17245600000004,6606.250779844454
4415,0.77,3,7,4,63.0,58.0,5.81,5.85,3.67,124.73779499999998,3658.0876984438028
4416,0.23,3,6,7,60.2,59.0,3.97,4.01,2.4,38.20728,500.716218348942
4417,1.7,3,1,3,63.2,57.0,7.63,7.55,4.8,276.5112,8509.366877367098
4418,0.33,3,4,7,61.2,57.0,4.47,4.5,2.74,55.1151,849.3037658805886
4419,1.06,5,5,1,62.1,55.0,6.54,6.57,4.07,174.87894600000004,3378.400722182711
4420,0.7,2,5,3,63.8,58.0,5.56,5.67,3.58,112.860216,2321.1971749556537
4421,1.01,3,4,2,63.0,58.0,6.29,6.34,3.98,158.716828,3643.419075578593
4422,1.1,4,3,4,62.5,58.0,6.59,6.54,4.1,176.70425999999998,5868.17748004496
4423,0.51,3,5,2,62.7,56.0,5.07,5.1,3.19,82.48383,1073.6164245919053
4424,2.01,3,2,5,59.7,63.0,8.24,8.15,4.89,328.39284000000004,17965.377180313866
4425,0.32,5,4,5,62.3,56.0,4.39,4.37,2.73,52.373139,705.3489482055895
4426,1.01,2,6,3,63.3,57.0,6.33,6.37,4.02,162.09484199999997,4911.561455079809
4427,1.51,4,1,4,59.6,60.0,7.58,7.48,4.49,254.57581600000003,8420.71250802741
4428,0.32,4,7,2,62.5,58.0,4.38,4.33,2.72,51.585888000000004,519.7566367383363
4429,0.32,3,2,4,63.2,56.0,4.38,4.32,2.75,52.034400000000005,502.31203551473243
4430,1.2,5,2,3,62.6,58.0,6.74,6.71,4.21,190.398934,5413.479720513774
4431,0.42,4,4,4,60.1,61.0,4.84,4.81,2.9,67.51315999999998,994.0702563825779
4432,2.02,5,5,2,62.7,57.0,8.07,7.93,5.03,321.895353,15162.427366527434
4433,0.34,4,2,3,60.2,59.0,4.55,4.52,2.73,56.145179999999996,500.57312538772993
4434,0.52,3,4,5,62.2,63.0,5.22,5.13,3.22,86.227092,1734.5787646514775
4435,1.09,4,2,4,61.3,58.0,6.63,6.58,4.05,176.68286999999998,5169.772085981395
4436,0.72,4,4,4,62.9,57.0,5.73,5.65,3.58,115.90071000000002,2802.4199296258216
4437,1.56,5,4,5,61.3,56.0,7.46,7.51,4.59,257.152914,14165.993557526488
4438,0.39,5,6,4,60.5,56.0,4.75,4.77,2.88,65.25359999999999,1023.4106523876286
4439,1.04,4,2,3,62.5,62.0,6.45,6.39,4.01,165.27415499999998,4111.849182664966
4440,0.97,3,4,3,60.2,61.0,6.4,6.46,3.87,160.00128,4349.137475381898
4441,1.4,4,5,4,60.7,58.0,7.26,7.17,4.38,227.99739599999998,10843.900080262832
4442,0.36,5,3,4,62.1,55.0,4.61,4.57,2.85,60.04294500000001,738.238576799943
4443,0.71,5,6,3,61.8,57.0,5.72,5.76,3.55,116.96255999999998,2757.7989012411795
4444,1.01,2,6,4,63.7,56.0,6.29,6.27,4.0,157.7532,5427.430146114391
4445,0.4,5,2,3,61.6,56.0,4.68,4.74,2.9,64.33127999999999,658.7560285895953
4446,0.26,3,6,5,63.0,59.0,4.03,4.06,2.55,41.72259,520.9533639255349
4447,0.33,5,3,2,61.1,57.0,4.46,4.48,2.73,54.54758400000001,446.1226611511821
4448,0.34,4,4,4,62.4,59.0,4.47,4.41,2.77,54.604178999999995,688.1740740565122
4449,0.5,5,6,3,60.6,59.0,5.13,5.16,3.12,82.588896,1412.608321176053
4450,0.33,5,5,2,61.4,57.0,4.44,4.48,2.74,54.501888000000015,514.2798689936034
4451,0.83,5,3,4,61.6,55.0,6.04,6.08,3.73,136.977536,3505.8520651178583
4452,0.31,4,5,4,61.3,59.0,4.34,4.31,2.65,49.569309999999994,608.9234216400254
4453,0.3,5,4,6,61.1,57.0,4.32,4.35,2.65,49.79879999999999,690.160723334056
4454,0.71,3,2,5,61.1,57.0,5.75,5.8,3.53,117.7255,2482.0359589741097
4455,1.58,5,5,3,60.3,56.0,7.56,7.62,4.58,263.840976,12247.38099124394
4456,0.7,5,3,3,62.5,56.0,5.64,5.69,3.54,113.604264,2168.656409097289
4457,1.01,5,2,4,61.3,53.0,6.52,6.54,4.0,170.5632,4698.670153372535
4458,0.61,3,3,6,61.4,57.0,5.46,5.5,3.36,100.9008,2261.7139964983903
4459,1.0,4,5,4,58.6,61.0,6.53,6.5,3.82,162.13989999999998,5606.216258706806
4460,0.9,3,6,3,61.7,58.0,6.15,6.2,3.81,145.27530000000002,4067.5528453398624
4461,0.9,5,4,2,61.4,56.0,6.19,6.23,3.81,146.92769700000002,3158.1341783508938
4462,0.42,3,2,5,60.4,60.0,4.82,4.88,2.93,68.918288,906.96544582397
4463,1.23,5,4,6,62.7,56.0,6.81,6.84,4.28,199.364112,9739.221976858584
4464,0.78,3,5,5,63.3,56.0,5.84,5.89,3.71,127.615096,3825.9168634863163
4465,0.9,2,4,2,63.3,59.0,6.07,6.12,3.86,143.392824,2886.280113730918
4466,1.51,5,1,4,61.1,57.0,7.36,7.3,4.48,240.70144000000002,7877.194918910086
4467,0.33,5,4,4,61.2,55.0,4.46,4.49,2.74,54.86959600000001,670.5277711322727
4468,0.7,3,5,7,63.3,62.0,5.67,5.57,3.56,112.43156400000001,3676.2847757633726
4469,1.09,5,7,3,61.9,57.0,6.57,6.61,4.08,177.18501600000002,6500.315455594383
4470,1.08,4,2,3,62.2,58.0,6.6,6.56,4.09,177.08063999999996,4534.54495340195
4471,0.3,5,3,6,62.1,54.0,4.32,4.35,2.69,50.55047999999999,648.1166864838002
4472,0.46,3,5,3,63.1,56.0,4.9,4.87,3.08,73.49804000000002,1064.6772004845939
4473,0.3,5,6,6,62.1,54.0,4.32,4.35,2.69,50.55047999999999,785.7355051921446
4474,1.24,3,1,2,60.4,61.0,6.85,6.92,4.16,197.19232,3726.1255296083823
4475,1.15,3,3,3,62.4,57.0,6.68,6.71,4.18,187.35930399999998,5483.162784775714
4476,1.22,5,3,2,61.7,56.0,6.91,6.83,4.24,200.10807200000002,5348.002855676479
4477,1.03,4,3,3,62.5,59.0,6.46,6.41,4.02,166.462572,4566.214270278001
4478,0.3,5,4,4,61.9,57.0,4.26,4.3,2.65,48.54269999999999,555.3814164265241
4479,0.27,5,5,8,61.8,55.0,4.16,4.19,2.58,44.97043200000001,701.9134927804172
4480,0.71,5,4,7,62.8,56.0,5.71,5.76,3.6,118.40256000000001,3767.990552033773
4481,1.04,3,5,2,63.2,58.0,6.39,6.34,4.02,162.860652,4120.539578738343
4482,1.14,5,4,7,61.1,58.0,6.74,6.77,4.13,188.45107399999998,9294.114895016746
4483,0.74,3,6,2,63.1,57.0,5.8,5.76,3.65,121.9392,2396.657138749859
4484,1.05,3,5,8,59.7,55.0,6.66,6.73,4.0,179.2872,8770.754718884318
4485,1.12,1,2,2,64.6,57.0,6.5,6.47,4.19,176.21045,3382.519302307287
4486,1.1,5,3,2,63.1,58.0,6.54,6.53,4.12,175.949544,4288.885666909454
4487,0.31,4,7,3,60.0,61.0,4.43,4.41,2.65,51.771195,613.6329467457595
4488,0.71,3,3,3,60.7,60.0,5.73,5.76,3.49,115.18675200000001,2134.661043729377
4489,1.01,4,5,5,62.4,61.0,6.39,6.36,3.98,161.748792,6408.058017623793
4490,0.33,3,4,6,60.9,59.0,4.45,4.49,2.72,54.34696000000001,778.4394066881526
4491,0.91,2,7,3,63.1,61.0,6.1,6.16,3.87,145.41912,4221.152709722135
4492,0.5,4,5,4,61.4,60.0,5.13,5.17,3.16,83.809836,1559.4721055701527
4493,0.27,3,6,6,61.8,59.0,4.14,4.18,2.57,44.474363999999994,617.5885469523813
4494,0.32,5,5,4,62.4,54.0,4.38,4.4,2.74,52.80528000000001,674.758359192357
4495,0.55,5,6,3,60.8,56.0,5.31,5.34,3.24,91.871496,1699.8453857294198
4496,0.52,5,2,6,62.2,57.0,5.18,5.11,3.2,84.70336,1549.2296259127527
4497,1.5,3,4,5,62.4,57.0,7.24,7.31,4.54,240.27677599999998,12214.387674428388
4498,0.41,2,4,3,64.3,54.0,4.72,4.68,3.02,66.71059199999999,803.6345407735887
4499,0.32,4,4,4,62.1,60.0,4.34,4.39,2.71,51.632546,617.2893051266805
4500,0.3,5,5,5,62.3,56.0,4.26,4.28,2.66,48.49924800000001,657.1639348276018
4501,0.59,3,6,2,63.8,57.0,5.31,5.34,3.4,96.40835999999999,1534.5853897614159
4502,2.11,4,1,3,62.4,58.0,8.27,8.17,5.13,346.613067,12904.486072687865
4503,0.52,5,6,3,60.7,55.0,5.23,5.22,3.18,86.81590800000001,1520.6801109471999
4504,0.8,3,5,5,63.8,55.0,5.84,5.89,3.74,128.647024,3917.021628567545
4505,0.29,3,4,7,61.5,57.0,4.24,4.27,2.62,47.43457599999999,658.338819681958
4506,0.31,3,4,7,62.6,61.0,4.28,4.31,2.69,49.621891999999995,742.3696072248763
4507,1.7,4,2,4,61.3,59.0,7.69,7.59,4.68,273.158028,11944.020375385619
4508,0.32,5,7,3,61.5,56.0,4.42,4.39,2.71,52.58429799999999,644.6226707192455
4509,1.09,5,6,3,61.1,55.0,6.7,6.66,4.08,182.05776,6422.526376181873
4510,1.5,5,5,3,61.8,56.0,7.27,7.34,4.52,241.19533599999997,10631.37810237305
4511,1.01,2,6,3,63.7,58.0,6.32,6.36,4.04,162.38860800000003,4963.29466511661
4512,0.51,2,4,6,57.6,56.0,5.27,5.35,3.06,86.27516999999999,1663.0355377358424
4513,0.35,2,6,5,61.3,65.0,4.51,4.53,2.77,56.591930999999995,861.9192476489666
4514,2.02,5,1,3,62.7,54.2,8.03,8.08,5.05,327.65611999999993,11727.197289991624
4515,0.9,3,6,3,62.6,58.0,6.11,6.15,3.84,144.29376,4058.1609438196365
4516,1.0,2,4,4,56.6,61.0,6.65,6.61,3.75,164.83687500000002,5030.807314332953
4517,1.02,5,5,4,62.1,57.0,6.44,6.37,3.98,163.270744,5886.419695432663
4518,0.33,5,2,3,61.3,56.0,4.44,4.47,2.73,54.181764,477.42307163060843
4519,1.5,4,6,5,59.5,61.0,7.46,7.43,4.43,245.54515399999997,14585.967066575895
4520,0.59,5,5,3,62.3,54.0,5.37,5.41,3.36,97.61371199999999,1829.6561669805449
4521,0.3,5,5,4,61.9,54.0,4.29,4.33,2.67,49.597119,598.85843918992
4522,0.4,5,7,4,61.7,56.0,4.72,4.74,2.92,65.328576,1095.8415236061833
4523,0.61,5,7,4,61.0,57.0,5.49,5.53,3.36,102.00859200000001,2500.105327150295
4524,0.5,3,7,4,59.1,59.0,5.19,5.24,3.08,83.762448,1624.2464593201425
4525,1.12,4,3,3,61.6,59.0,6.63,6.67,4.1,181.31060999999997,5308.680638605524
4526,0.53,5,7,8,61.5,54.0,5.27,5.21,3.22,88.410574,2640.6475555778547
4527,1.01,5,5,5,61.8,57.0,6.41,6.46,3.98,164.806228,6532.781686065027
4528,0.31,2,2,7,63.1,59.0,4.25,4.31,2.7,49.45725,585.2366254072325
4529,2.06,5,2,2,62.3,57.0,8.2,8.12,5.09,338.9125599999999,12575.614332093155
4530,1.14,5,3,3,61.6,56.0,6.72,6.74,4.14,187.51219199999997,5675.655352167862
4531,0.3,5,5,7,62.3,56.0,4.3,4.34,2.69,50.200779999999995,805.2507885387683
4532,0.74,2,1,4,60.6,62.6,5.79,5.85,3.53,119.56639499999999,1888.7293943484044
4533,1.18,4,4,2,61.4,58.0,6.82,6.77,4.17,192.534738,5314.734819985047
4534,1.01,4,6,5,60.8,59.0,6.46,6.42,3.92,162.574944,6653.322301369703
4535,0.7,1,3,6,64.5,65.0,5.52,5.45,3.54,106.49736,2538.893211768992
4536,0.41,3,3,5,62.0,56.0,4.74,4.78,2.95,66.83874000000002,962.1970686898613
4537,1.22,3,3,3,63.5,55.0,6.78,6.73,4.29,195.75012600000002,6038.1398896912015
4538,0.37,4,6,4,60.6,58.0,4.65,4.62,2.81,60.36723,892.4292774277993
4539,1.09,4,3,2,59.6,61.0,6.69,6.63,3.97,176.08815900000002,4154.017615167423
4540,0.78,3,5,3,62.4,58.0,5.83,5.86,3.65,124.69787000000001,2906.0291511374135
4541,1.07,5,4,6,62.4,55.6,6.48,6.55,4.07,172.74708,7346.447385960233
4542,0.4,4,6,6,61.4,56.0,4.81,4.74,2.93,66.80224199999999,1291.3922972932667
4543,1.71,3,7,2,62.1,58.0,7.56,7.64,4.72,272.619648,11703.590919211532
4544,0.28,3,6,4,63.0,59.0,4.11,4.15,2.6,44.34690000000001,523.7165119425262
4545,0.32,5,6,4,61.5,56.0,4.43,4.45,2.73,53.817855,727.5584199664652
4546,0.34,5,1,5,61.9,53.9,4.5,4.53,2.79,56.87415000000001,541.3025203814518
4547,0.32,5,1,7,62.3,54.0,4.41,4.43,2.75,53.724825,575.5423384278904
4548,0.3,5,3,7,61.3,57.0,4.32,4.36,2.66,50.101632000000016,692.2314401603696
4549,0.77,2,3,6,64.3,57.9,5.7,5.86,3.71,123.92142,3361.6966021998333
4550,0.3,5,2,7,61.1,57.0,4.36,4.32,2.65,49.91328000000001,617.7429585946586
4551,0.9,2,4,4,62.1,59.0,6.02,6.16,3.78,140.17449599999998,3818.5252556961336
4552,1.02,2,5,3,63.2,59.0,6.35,6.38,4.02,162.86225999999996,4767.929885979453
4553,0.7,3,5,3,61.1,57.0,5.7,5.73,3.49,113.98689000000002,2384.407985968995
4554,0.43,4,5,4,59.8,58.0,4.89,4.94,2.94,71.020404,1122.2495548185016
4555,1.22,5,2,3,60.8,57.0,6.95,6.89,4.21,201.597955,5838.240120924949
4556,1.02,3,1,2,62.6,60.0,6.39,6.42,4.01,164.50543799999997,2644.0868072815647
4557,0.31,5,2,8,62.2,54.0,4.39,4.36,2.72,52.061888,704.2443972494531
4558,0.9,4,2,2,60.6,60.0,6.23,6.28,3.79,148.281476,2616.6609390152707
4559,1.51,5,4,6,60.5,56.0,7.45,7.42,4.5,248.7555,14548.341865825088
4560,0.41,3,7,3,63.0,56.0,4.75,4.8,3.01,68.628,1000.0385255590551
4561,1.01,5,4,4,62.4,56.0,6.42,6.39,4.0,164.09519999999998,5518.83936922309
4562,2.03,4,1,3,60.1,58.0,8.26,8.21,4.95,335.68227,12027.383409558961
4563,1.21,3,7,2,62.3,59.0,6.74,6.78,4.21,192.385212,6141.994894088331
4564,0.41,4,4,4,60.8,59.0,4.78,4.8,2.91,66.76704,963.2726714449517
4565,1.0,2,2,5,63.9,56.0,6.37,6.18,4.01,157.860066,4494.115313871946
4566,1.02,5,4,7,61.5,57.0,6.44,6.47,3.97,165.41719600000002,7274.415772199681
4567,0.3,5,7,4,61.9,57.0,4.29,4.33,2.67,49.597119,666.9157913598414
4568,0.41,5,5,7,60.3,56.0,4.8,4.85,2.91,67.7448,1362.1546995530211
4569,0.31,3,5,3,63.2,56.0,4.31,4.27,2.71,49.87402699999999,526.3550720245471
4570,0.32,4,3,7,61.5,59.0,4.41,4.37,2.7,52.03359000000001,747.2603772920677
4571,0.38,4,3,3,61.2,62.0,4.66,4.62,2.84,61.142928,677.9974836966007
4572,2.0,4,4,3,59.0,62.0,6.16,6.15,4.82,182.60088000000002,6482.842369346551
4573,0.62,5,3,8,61.9,55.0,5.5,5.52,3.41,103.5276,2827.465100002871
4574,0.31,3,3,4,63.1,58.0,4.32,4.27,2.71,49.989744,529.6752342339939
4575,0.4,3,7,5,63.3,57.0,4.66,4.72,2.97,65.325744,1186.406909408288
4576,1.01,3,4,4,63.4,55.0,6.35,6.4,4.04,164.1856,5269.195412785564
4577,2.0,1,6,2,59.9,61.0,8.16,8.04,4.86,318.847104,13640.089944173658
4578,0.9,4,7,2,62.3,58.0,6.27,6.05,3.84,145.66463999999996,3696.2390229577977
4579,0.47,4,6,3,60.2,61.0,5.05,4.96,3.02,75.64496,1203.3609398338294
4580,0.32,5,7,3,61.5,54.0,4.42,4.46,2.73,53.817036,655.2079427121397
4581,1.24,4,1,4,61.4,59.0,6.91,6.83,4.22,199.164166,5435.994405916322
4582,0.37,5,4,7,61.4,55.0,4.67,4.71,2.88,63.347615999999995,1121.00538677875
4583,0.74,4,4,2,62.7,60.0,5.78,5.73,3.61,119.56103400000002,2157.6172198357235
4584,0.53,5,3,5,61.6,57.0,5.18,5.24,3.21,87.129672,1644.9099564811625
4585,0.54,3,6,3,60.2,58.0,5.23,5.37,3.19,89.59146900000002,1547.8756126396268
4586,0.71,1,1,4,64.4,56.0,5.64,5.6,3.62,114.33407999999999,1651.673243506007
4587,0.32,5,7,3,62.0,57.0,4.42,4.38,2.73,52.851708,655.9310720335615
4588,0.32,5,6,5,61.9,56.0,4.38,4.41,2.72,52.538976000000005,786.6218032585548
4589,0.91,5,2,5,62.5,55.0,6.25,6.2,3.89,150.7375,4244.827731262111
4590,0.46,5,2,8,62.2,55.0,4.94,4.97,3.08,75.619544,1406.136798706992
4591,0.3,5,4,8,62.1,54.0,4.3,4.33,2.68,49.898920000000004,791.0342684538106
4592,0.81,5,5,4,61.9,55.0,6.0,5.95,3.7,132.09,3816.5571079644687
4593,1.62,5,4,4,61.7,54.0,7.57,7.58,4.68,268.541208,13687.846209413481
4594,0.33,2,3,4,63.8,55.0,4.4,4.44,2.82,55.09152000000001,590.0403255135184
4595,1.7,4,6,3,61.8,58.0,7.62,7.52,4.68,268.175232,13753.105719812376
4596,1.2,4,2,2,59.0,60.0,6.99,6.95,4.11,199.66585500000002,4630.387645933909
4597,0.58,5,4,6,61.9,57.0,5.36,5.33,3.31,94.562728,2299.968923644816
4598,1.7,4,4,2,62.2,59.0,7.68,7.6,4.75,277.248,10663.848773112753
4599,1.2,5,2,5,62.1,57.0,6.84,6.8,4.23,196.74576000000002,7188.924667733534
4600,0.85,5,7,3,61.9,56.0,6.03,6.09,3.75,137.710125,3965.895740597615
4601,0.32,2,6,3,63.1,56.0,4.36,4.39,2.76,52.827504,580.4995492107944
4602,1.16,5,7,4,62.1,57.0,6.7,6.73,4.17,188.02947,8388.777710438702
4603,0.5,3,5,2,62.5,56.0,5.05,5.09,3.17,81.483265,1042.7183359177975
4604,0.52,5,7,4,61.8,55.0,5.19,5.16,3.2,85.69728000000002,1809.8074999494356
4605,0.92,2,6,3,63.7,57.0,6.11,6.14,3.9,146.31006,4061.689848632098
4606,1.22,3,1,3,58.8,61.0,6.94,7.0,4.1,199.178,4511.10098499532
4607,0.72,5,1,3,62.3,56.0,5.75,5.78,3.59,119.31365,1739.682101066839
4608,1.51,3,3,2,60.2,59.0,7.33,7.43,4.44,241.81083600000002,7347.287039576542
4609,0.66,5,7,3,62.7,55.0,5.56,5.61,3.5,109.17060000000001,2512.0355073173487
4610,1.7,4,5,5,60.6,58.0,7.71,7.68,4.66,275.931648,17137.968646992143
4611,0.36,4,5,3,61.1,59.0,4.59,4.55,2.79,58.267755,704.3356313315967
4612,0.41,5,5,8,62.1,55.0,4.76,4.81,2.97,67.999932,1479.4532854152665
4613,0.8,3,5,4,62.3,57.0,5.91,5.94,3.69,129.538926,3548.6953557821635
4614,0.52,4,5,4,62.1,59.0,5.15,5.12,3.19,84.11392000000001,1607.6033193969627
4615,0.5,3,4,4,60.9,58.0,5.08,5.1,3.1,80.31479999999999,1327.8005704816142
4616,2.0,4,2,5,60.8,59.0,8.13,8.02,4.91,320.144766,17598.59967117614
4617,0.74,5,5,6,61.5,54.0,5.84,5.86,3.6,123.20064,3949.009275302166
4618,1.21,4,4,4,62.2,60.0,6.79,6.75,4.21,192.954825,7600.338284561068
4619,1.6,4,7,2,61.9,58.0,7.54,7.49,4.65,262.60689,11157.191817420575
4620,0.52,5,5,7,62.3,56.0,5.14,5.16,3.21,85.13690399999999,2143.3632924946296
4621,1.52,4,6,5,60.1,59.0,7.49,7.45,4.49,250.54424500000002,15017.46660645292
4622,0.28,3,6,5,60.9,59.0,4.19,4.22,2.56,45.265408,583.578392178786
4623,1.0,4,2,2,62.5,56.0,6.38,6.3,3.96,159.16823999999997,3071.808884893923
4624,2.06,2,2,3,59.0,64.0,8.39,8.13,4.89,333.55032300000005,14175.356397145028
4625,0.81,3,1,3,63.1,59.0,5.88,5.91,3.72,129.272976,2016.9435533342353
4626,0.7,3,6,3,63.3,58.0,5.63,5.57,3.55,111.324805,2496.5302620456373
4627,2.21,5,3,2,61.9,56.0,8.4,8.36,5.19,364.46256000000005,15719.583107024067
4628,0.32,5,3,4,62.2,57.0,4.38,4.36,2.72,51.94329600000001,581.3920918859952
4629,0.7,2,3,6,61.4,64.0,5.73,5.61,3.48,111.86564400000002,2818.093267580739
4630,0.3,3,4,6,59.7,63.0,4.34,4.37,2.6,49.311080000000004,658.3472186913492
4631,0.52,4,5,3,61.1,59.0,5.21,5.17,3.17,85.386169,1420.2534781410577
4632,1.57,4,4,3,59.5,58.0,7.56,7.61,4.51,259.467516,11075.87700335029
4633,0.31,4,2,5,62.6,59.0,4.29,4.33,2.7,50.15439000000001,537.8541046252632
4634,0.32,5,4,6,61.7,57.0,4.41,4.44,2.73,53.454492,785.8518448335669
4635,0.32,5,6,4,62.1,55.0,4.43,4.4,2.74,53.408080000000005,724.3578000738692
4636,1.07,5,5,3,61.9,56.0,6.55,6.61,4.07,176.21268500000002,5790.641098872316
4637,1.51,4,3,4,62.3,59.0,7.28,7.32,4.55,242.46768000000003,10681.165397505121
4638,0.36,5,4,3,61.4,55.0,4.61,4.64,2.84,60.748735999999994,699.7361150015997
4639,0.5,5,4,6,61.4,57.0,5.1,5.13,3.14,82.15181999999999,1739.4471527425528
4640,1.03,4,6,4,61.2,59.0,6.53,6.47,3.98,168.151418,6378.351389367601
4641,0.54,5,3,7,61.8,55.0,5.21,5.24,3.23,88.180292,1969.8507888323243
4642,0.32,4,4,3,62.6,58.0,4.35,4.37,2.73,51.895934999999994,541.3238688313637
4643,1.1,4,3,3,61.6,56.0,6.66,6.61,4.09,180.052434,5173.297083549526
4644,0.71,4,7,3,61.3,58.0,5.75,5.73,3.52,115.97520000000002,2799.5618659844704
4645,0.7,2,6,2,62.9,56.0,5.63,5.66,3.55,113.12359,1995.5800230353752
4646,0.8,2,3,2,58.4,61.0,6.02,6.06,3.53,128.77863599999998,2088.756378013712
4647,0.73,4,7,4,59.8,58.0,5.89,5.85,3.51,120.942315,3422.4078696037122
4648,1.0,2,6,4,63.7,56.0,6.37,6.34,4.05,163.56249,5698.861406272298
4649,0.41,5,5,7,61.7,57.0,4.77,4.8,2.95,67.5432,1384.9964279587011
4650,0.24,5,5,7,61.1,56.0,4.01,4.05,2.47,40.114034999999994,537.1075772869151
4651,0.55,4,4,3,60.1,61.0,5.32,5.29,3.19,89.775532,1469.9000155052606
4652,0.71,1,5,3,59.8,70.0,5.89,5.72,3.48,117.24398399999998,2397.4732552022597
